wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.29732996225357056, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0001, 'grad_norm': 0.3309992253780365, 'learning_rate': 1.904e-05, 'completion_length': 85.203125, 'rewards/reward_function': -287.890625, 'reward': -287.890625, 'reward_std': 77.49336624145508, 'kl': 0.0014443309628404677, 'epoch': 0.05}
{'loss': 0.0001, 'grad_norm': 0.34025463461875916, 'learning_rate': 1.896e-05, 'completion_length': 82.21875, 'rewards/reward_function': -275.140625, 'reward': -275.140625, 'reward_std': 93.92146301269531, 'kl': 0.0016321168513968587, 'epoch': 0.05}
{'loss': 0.0001, 'grad_norm': 0.2685195207595825, 'learning_rate': 1.8880000000000002e-05, 'completion_length': 86.265625, 'rewards/reward_function': -286.734375, 'reward': -286.734375, 'reward_std': 76.06268310546875, 'kl': 0.0015631660353392363, 'epoch': 0.06}
{'loss': 0.0001, 'grad_norm': 0.31956812739372253, 'learning_rate': 1.88e-05, 'completion_length': 87.84375, 'rewards/reward_function': -276.859375, 'reward': -276.859375, 'reward_std': 72.21266555786133, 'kl': 0.0017673769616521895, 'epoch': 0.06}
{'loss': 0.0001, 'grad_norm': 0.3485881984233856, 'learning_rate': 1.8720000000000004e-05, 'completion_length': 81.46875, 'rewards/reward_function': -260.609375, 'reward': -260.609375, 'reward_std': 70.05894470214844, 'kl': 0.0019169147126376629, 'epoch': 0.06}
{'loss': 0.0001, 'grad_norm': 0.2999139130115509, 'learning_rate': 1.864e-05, 'completion_length': 76.359375, 'rewards/reward_function': -248.9375, 'reward': -248.9375, 'reward_std': 97.0424919128418, 'kl': 0.0019419803284108639, 'epoch': 0.07}
{'loss': 0.0001, 'grad_norm': 0.3303144574165344, 'learning_rate': 1.8560000000000002e-05, 'completion_length': 80.71875, 'rewards/reward_function': -256.203125, 'reward': -256.203125, 'reward_std': 84.61578369140625, 'kl': 0.0021146941580809653, 'epoch': 0.07}
{'loss': 0.0001, 'grad_norm': 0.2599269449710846, 'learning_rate': 1.8480000000000003e-05, 'completion_length': 82.34375, 'rewards/reward_function': -254.6875, 'reward': -254.6875, 'reward_std': 82.6556625366211, 'kl': 0.0019682576530613005, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.26100531220436096, 'learning_rate': 1.8400000000000003e-05, 'completion_length': 88.484375, 'rewards/reward_function': -286.421875, 'reward': -286.421875, 'reward_std': 73.17257499694824, 'kl': 0.002016176236793399, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.2644721269607544, 'learning_rate': 1.832e-05, 'completion_length': 87.140625, 'rewards/reward_function': -301.671875, 'reward': -301.671875, 'reward_std': 69.93503952026367, 'kl': 0.001801116217393428, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.4491700530052185, 'learning_rate': 1.824e-05, 'completion_length': 81.5, 'rewards/reward_function': -258.0, 'reward': -258.0, 'reward_std': 80.48950576782227, 'kl': 0.0026170292403548956, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.31349849700927734, 'learning_rate': 1.8160000000000002e-05, 'completion_length': 81.75, 'rewards/reward_function': -265.984375, 'reward': -265.984375, 'reward_std': 89.72815704345703, 'kl': 0.0021854715887457132, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.29976916313171387, 'learning_rate': 1.8080000000000003e-05, 'completion_length': 85.015625, 'rewards/reward_function': -275.0625, 'reward': -275.0625, 'reward_std': 78.93208312988281, 'kl': 0.002722793142311275, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.35786545276641846, 'learning_rate': 1.8e-05, 'completion_length': 81.15625, 'rewards/reward_function': -259.15625, 'reward': -259.15625, 'reward_std': 91.17129898071289, 'kl': 0.0025324326707050204, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.326885461807251, 'learning_rate': 1.792e-05, 'completion_length': 72.078125, 'rewards/reward_function': -235.40625, 'reward': -235.40625, 'reward_std': 96.40084075927734, 'kl': 0.002706704894080758, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.3675181567668915, 'learning_rate': 1.7840000000000002e-05, 'completion_length': 87.1875, 'rewards/reward_function': -296.15625, 'reward': -296.15625, 'reward_std': 67.73190689086914, 'kl': 0.0026240097358822823, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.2951977550983429, 'learning_rate': 1.7760000000000003e-05, 'completion_length': 89.578125, 'rewards/reward_function': -289.65625, 'reward': -289.65625, 'reward_std': 58.20504570007324, 'kl': 0.002908452646806836, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.3323938548564911, 'learning_rate': 1.768e-05, 'completion_length': 86.46875, 'rewards/reward_function': -275.75, 'reward': -275.75, 'reward_std': 84.25996398925781, 'kl': 0.0030995133565738797, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.3144035339355469, 'learning_rate': 1.76e-05, 'completion_length': 89.0, 'rewards/reward_function': -269.234375, 'reward': -269.234375, 'reward_std': 72.99311828613281, 'kl': 0.003164724796079099, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.2905784547328949, 'learning_rate': 1.752e-05, 'completion_length': 86.796875, 'rewards/reward_function': -283.1875, 'reward': -283.1875, 'reward_std': 66.54092788696289, 'kl': 0.0032676892587915063, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.36481329798698425, 'learning_rate': 1.7440000000000002e-05, 'completion_length': 79.703125, 'rewards/reward_function': -252.46875, 'reward': -252.46875, 'reward_std': 94.45209503173828, 'kl': 0.0037902938202023506, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.44136133790016174, 'learning_rate': 1.736e-05, 'completion_length': 76.234375, 'rewards/reward_function': -252.140625, 'reward': -252.140625, 'reward_std': 114.63581085205078, 'kl': 0.004282381618395448, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.3617607355117798, 'learning_rate': 1.728e-05, 'completion_length': 80.9375, 'rewards/reward_function': -262.140625, 'reward': -262.140625, 'reward_std': 92.10481262207031, 'kl': 0.0036795083433389664, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.3189842700958252, 'learning_rate': 1.72e-05, 'completion_length': 79.234375, 'rewards/reward_function': -257.953125, 'reward': -257.953125, 'reward_std': 78.5071792602539, 'kl': 0.00421549123711884, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.2873750925064087, 'learning_rate': 1.7120000000000002e-05, 'completion_length': 87.203125, 'rewards/reward_function': -294.515625, 'reward': -294.515625, 'reward_std': 69.32206344604492, 'kl': 0.0037526790983974934, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.3396076560020447, 'learning_rate': 1.704e-05, 'completion_length': 81.390625, 'rewards/reward_function': -273.515625, 'reward': -273.515625, 'reward_std': 105.8041763305664, 'kl': 0.005447660107165575, 'epoch': 0.15}
{'loss': 0.0002, 'grad_norm': 0.302756130695343, 'learning_rate': 1.696e-05, 'completion_length': 82.75, 'rewards/reward_function': -270.03125, 'reward': -270.03125, 'reward_std': 79.82639694213867, 'kl': 0.005548929329961538, 'epoch': 0.15}
{'loss': 0.0002, 'grad_norm': 0.3138420283794403, 'learning_rate': 1.688e-05, 'completion_length': 79.046875, 'rewards/reward_function': -253.328125, 'reward': -253.328125, 'reward_std': 95.01224136352539, 'kl': 0.005930686602368951, 'epoch': 0.16}
{'loss': 0.0003, 'grad_norm': 0.3700428903102875, 'learning_rate': 1.6800000000000002e-05, 'completion_length': 82.15625, 'rewards/reward_function': -263.78125, 'reward': -263.78125, 'reward_std': 85.88703155517578, 'kl': 0.0064601292833685875, 'epoch': 0.16}
{'loss': 0.0003, 'grad_norm': 0.3232937157154083, 'learning_rate': 1.672e-05, 'completion_length': 77.59375, 'rewards/reward_function': -260.09375, 'reward': -260.09375, 'reward_std': 95.34013748168945, 'kl': 0.006532545434311032, 'epoch': 0.16}
{'loss': 0.0004, 'grad_norm': 0.3855763077735901, 'learning_rate': 1.664e-05, 'completion_length': 73.921875, 'rewards/reward_function': -235.046875, 'reward': -235.046875, 'reward_std': 96.63193130493164, 'kl': 0.009067910490557551, 'epoch': 0.17}
{'loss': 0.0002, 'grad_norm': 0.28469517827033997, 'learning_rate': 1.656e-05, 'completion_length': 83.484375, 'rewards/reward_function': -258.25, 'reward': -258.25, 'reward_std': 73.20380020141602, 'kl': 0.005604671547189355, 'epoch': 0.17}
{'loss': 0.0003, 'grad_norm': 0.32508981227874756, 'learning_rate': 1.648e-05, 'completion_length': 81.0, 'rewards/reward_function': -261.3125, 'reward': -261.3125, 'reward_std': 90.20804595947266, 'kl': 0.008101908955723047, 'epoch': 0.18}
{'loss': 0.0004, 'grad_norm': 0.3225349485874176, 'learning_rate': 1.64e-05, 'completion_length': 79.171875, 'rewards/reward_function': -254.859375, 'reward': -254.859375, 'reward_std': 84.00860214233398, 'kl': 0.009132125647738576, 'epoch': 0.18}
{'loss': 0.0003, 'grad_norm': 0.3673331141471863, 'learning_rate': 1.632e-05, 'completion_length': 84.234375, 'rewards/reward_function': -268.359375, 'reward': -268.359375, 'reward_std': 77.81449890136719, 'kl': 0.007931952364742756, 'epoch': 0.18}
{'loss': 0.0004, 'grad_norm': 0.3723403811454773, 'learning_rate': 1.6240000000000004e-05, 'completion_length': 74.546875, 'rewards/reward_function': -236.609375, 'reward': -236.609375, 'reward_std': 99.07173919677734, 'kl': 0.010721961967647076, 'epoch': 0.19}
{'loss': 0.0005, 'grad_norm': 0.34456318616867065, 'learning_rate': 1.616e-05, 'completion_length': 80.046875, 'rewards/reward_function': -261.84375, 'reward': -261.84375, 'reward_std': 83.46085357666016, 'kl': 0.011604990344494581, 'epoch': 0.19}
{'loss': 0.0005, 'grad_norm': 0.3389759361743927, 'learning_rate': 1.6080000000000002e-05, 'completion_length': 73.625, 'rewards/reward_function': -230.953125, 'reward': -230.953125, 'reward_std': 94.22720336914062, 'kl': 0.011585045605897903, 'epoch': 0.2}
{'loss': 0.0004, 'grad_norm': 0.3293020725250244, 'learning_rate': 1.6000000000000003e-05, 'completion_length': 81.4375, 'rewards/reward_function': -265.015625, 'reward': -265.015625, 'reward_std': 90.73453903198242, 'kl': 0.010036562103778124, 'epoch': 0.2}
{'loss': 0.0006, 'grad_norm': 0.3730296194553375, 'learning_rate': 1.5920000000000003e-05, 'completion_length': 76.421875, 'rewards/reward_function': -231.671875, 'reward': -231.671875, 'reward_std': 101.4287109375, 'kl': 0.01594599522650242, 'epoch': 0.2}
{'loss': 0.0005, 'grad_norm': 0.3429500162601471, 'learning_rate': 1.584e-05, 'completion_length': 82.1875, 'rewards/reward_function': -256.34375, 'reward': -256.34375, 'reward_std': 87.33470153808594, 'kl': 0.013189859688282013, 'epoch': 0.21}
{'loss': 0.0007, 'grad_norm': 0.3777143359184265, 'learning_rate': 1.576e-05, 'completion_length': 70.59375, 'rewards/reward_function': -214.296875, 'reward': -214.296875, 'reward_std': 84.85358428955078, 'kl': 0.017769593745470047, 'epoch': 0.21}
{'loss': 0.0006, 'grad_norm': 0.29168474674224854, 'learning_rate': 1.5680000000000002e-05, 'completion_length': 77.875, 'rewards/reward_function': -254.1875, 'reward': -254.1875, 'reward_std': 85.55856704711914, 'kl': 0.01600700244307518, 'epoch': 0.22}
{'loss': 0.0005, 'grad_norm': 0.35127079486846924, 'learning_rate': 1.5600000000000003e-05, 'completion_length': 71.359375, 'rewards/reward_function': -222.671875, 'reward': -222.671875, 'reward_std': 109.0074234008789, 'kl': 0.01274269400164485, 'epoch': 0.22}
{'loss': 0.0007, 'grad_norm': 0.4199730455875397, 'learning_rate': 1.552e-05, 'completion_length': 66.3125, 'rewards/reward_function': -214.3125, 'reward': -214.3125, 'reward_std': 107.57291412353516, 'kl': 0.018745950423181057, 'epoch': 0.22}
{'loss': 0.0009, 'grad_norm': 0.5272697806358337, 'learning_rate': 1.544e-05, 'completion_length': 63.09375, 'rewards/reward_function': -206.34375, 'reward': -206.34375, 'reward_std': 98.70913696289062, 'kl': 0.021980159915983677, 'epoch': 0.23}
{'loss': 0.0008, 'grad_norm': 0.36789894104003906, 'learning_rate': 1.5360000000000002e-05, 'completion_length': 72.109375, 'rewards/reward_function': -238.375, 'reward': -238.375, 'reward_std': 92.32460403442383, 'kl': 0.02004616428166628, 'epoch': 0.23}
{'loss': 0.0008, 'grad_norm': 0.4167085289955139, 'learning_rate': 1.5280000000000003e-05, 'completion_length': 73.359375, 'rewards/reward_function': -223.03125, 'reward': -223.03125, 'reward_std': 104.36508178710938, 'kl': 0.020335832610726357, 'epoch': 0.24}
{'loss': 0.0012, 'grad_norm': 0.4747554063796997, 'learning_rate': 1.5200000000000002e-05, 'completion_length': 69.03125, 'rewards/reward_function': -221.515625, 'reward': -221.515625, 'reward_std': 101.36397171020508, 'kl': 0.029475864954292774, 'epoch': 0.24}
{'loss': 0.0008, 'grad_norm': 0.35314440727233887, 'learning_rate': 1.5120000000000001e-05, 'completion_length': 77.515625, 'rewards/reward_function': -253.28125, 'reward': -253.28125, 'reward_std': 86.18577003479004, 'kl': 0.02015988714993, 'epoch': 0.24}
{'loss': 0.001, 'grad_norm': 0.403507798910141, 'learning_rate': 1.5040000000000002e-05, 'completion_length': 73.09375, 'rewards/reward_function': -237.3125, 'reward': -237.3125, 'reward_std': 106.42100524902344, 'kl': 0.02408485859632492, 'epoch': 0.25}
{'loss': 0.0009, 'grad_norm': 0.32124456763267517, 'learning_rate': 1.496e-05, 'completion_length': 68.765625, 'rewards/reward_function': -220.15625, 'reward': -220.15625, 'reward_std': 104.9480972290039, 'kl': 0.02134136203676462, 'epoch': 0.25}
{'loss': 0.0008, 'grad_norm': 0.3192306458950043, 'learning_rate': 1.4880000000000002e-05, 'completion_length': 73.609375, 'rewards/reward_function': -231.40625, 'reward': -231.40625, 'reward_std': 99.83956909179688, 'kl': 0.019861681386828423, 'epoch': 0.26}
{'loss': 0.0012, 'grad_norm': 0.7532386183738708, 'learning_rate': 1.48e-05, 'completion_length': 70.984375, 'rewards/reward_function': -230.1875, 'reward': -230.1875, 'reward_std': 98.8801155090332, 'kl': 0.030773530714213848, 'epoch': 0.26}
{'loss': 0.0014, 'grad_norm': 0.3563326895236969, 'learning_rate': 1.4720000000000001e-05, 'completion_length': 71.671875, 'rewards/reward_function': -231.046875, 'reward': -231.046875, 'reward_std': 107.27713394165039, 'kl': 0.034774938598275185, 'epoch': 0.26}
{'loss': 0.0016, 'grad_norm': 0.38272565603256226, 'learning_rate': 1.464e-05, 'completion_length': 68.359375, 'rewards/reward_function': -216.71875, 'reward': -216.71875, 'reward_std': 104.08533477783203, 'kl': 0.03948960825800896, 'epoch': 0.27}
{'loss': 0.0015, 'grad_norm': 0.3520543873310089, 'learning_rate': 1.4560000000000001e-05, 'completion_length': 61.125, 'rewards/reward_function': -195.796875, 'reward': -195.796875, 'reward_std': 89.57498550415039, 'kl': 0.0373414009809494, 'epoch': 0.27}
{'loss': 0.0019, 'grad_norm': 0.41677698493003845, 'learning_rate': 1.448e-05, 'completion_length': 62.765625, 'rewards/reward_function': -189.28125, 'reward': -189.28125, 'reward_std': 105.76300430297852, 'kl': 0.04688342474400997, 'epoch': 0.28}
{'loss': 0.0019, 'grad_norm': 0.4359961450099945, 'learning_rate': 1.4400000000000001e-05, 'completion_length': 70.46875, 'rewards/reward_function': -219.484375, 'reward': -219.484375, 'reward_std': 102.73487091064453, 'kl': 0.04735200107097626, 'epoch': 0.28}
{'loss': 0.0018, 'grad_norm': 0.38007938861846924, 'learning_rate': 1.432e-05, 'completion_length': 66.703125, 'rewards/reward_function': -204.84375, 'reward': -204.84375, 'reward_std': 104.44715118408203, 'kl': 0.04569474793970585, 'epoch': 0.28}
{'loss': 0.0013, 'grad_norm': 0.3294110894203186, 'learning_rate': 1.4240000000000001e-05, 'completion_length': 72.59375, 'rewards/reward_function': -224.84375, 'reward': -224.84375, 'reward_std': 89.69171905517578, 'kl': 0.032102711498737335, 'epoch': 0.29}
{'loss': 0.0023, 'grad_norm': 0.42878398299217224, 'learning_rate': 1.416e-05, 'completion_length': 64.3125, 'rewards/reward_function': -202.984375, 'reward': -202.984375, 'reward_std': 116.71983337402344, 'kl': 0.058327049016952515, 'epoch': 0.29}
{'loss': 0.002, 'grad_norm': 0.40920135378837585, 'learning_rate': 1.408e-05, 'completion_length': 70.015625, 'rewards/reward_function': -221.34375, 'reward': -221.34375, 'reward_std': 95.92316818237305, 'kl': 0.05054837092757225, 'epoch': 0.3}
{'loss': 0.0023, 'grad_norm': 0.4618532955646515, 'learning_rate': 1.4e-05, 'completion_length': 61.453125, 'rewards/reward_function': -190.078125, 'reward': -190.078125, 'reward_std': 97.74297332763672, 'kl': 0.058237385004758835, 'epoch': 0.3}
{'loss': 0.003, 'grad_norm': 0.4975239336490631, 'learning_rate': 1.392e-05, 'completion_length': 56.4375, 'rewards/reward_function': -169.953125, 'reward': -169.953125, 'reward_std': 112.67179870605469, 'kl': 0.07381585612893105, 'epoch': 0.3}
{'loss': 0.0021, 'grad_norm': 0.3958927094936371, 'learning_rate': 1.384e-05, 'completion_length': 65.609375, 'rewards/reward_function': -211.765625, 'reward': -211.765625, 'reward_std': 114.7524642944336, 'kl': 0.0512620210647583, 'epoch': 0.31}
{'loss': 0.004, 'grad_norm': 0.5001070499420166, 'learning_rate': 1.376e-05, 'completion_length': 48.515625, 'rewards/reward_function': -150.109375, 'reward': -150.109375, 'reward_std': 95.64326477050781, 'kl': 0.0989425927400589, 'epoch': 0.31}
{'loss': 0.004, 'grad_norm': 0.4938376545906067, 'learning_rate': 1.3680000000000003e-05, 'completion_length': 46.625, 'rewards/reward_function': -128.953125, 'reward': -128.953125, 'reward_std': 84.7335433959961, 'kl': 0.09950974211096764, 'epoch': 0.32}
{'loss': 0.0035, 'grad_norm': 0.3897666335105896, 'learning_rate': 1.3600000000000002e-05, 'completion_length': 49.765625, 'rewards/reward_function': -146.546875, 'reward': -146.546875, 'reward_std': 102.44905471801758, 'kl': 0.08864915743470192, 'epoch': 0.32}
{'loss': 0.0027, 'grad_norm': 0.3919243812561035, 'learning_rate': 1.3520000000000003e-05, 'completion_length': 61.21875, 'rewards/reward_function': -189.703125, 'reward': -189.703125, 'reward_std': 102.71287536621094, 'kl': 0.06870801746845245, 'epoch': 0.32}
{'loss': 0.0037, 'grad_norm': 0.46684855222702026, 'learning_rate': 1.3440000000000002e-05, 'completion_length': 45.015625, 'rewards/reward_function': -123.46875, 'reward': -123.46875, 'reward_std': 91.90111541748047, 'kl': 0.09176712110638618, 'epoch': 0.33}
{'loss': 0.0035, 'grad_norm': 0.4285571873188019, 'learning_rate': 1.3360000000000003e-05, 'completion_length': 50.1875, 'rewards/reward_function': -141.859375, 'reward': -141.859375, 'reward_std': 101.74988555908203, 'kl': 0.0873676985502243, 'epoch': 0.33}
{'loss': 0.0034, 'grad_norm': 0.47447824478149414, 'learning_rate': 1.3280000000000002e-05, 'completion_length': 56.234375, 'rewards/reward_function': -171.703125, 'reward': -171.703125, 'reward_std': 105.29370880126953, 'kl': 0.08548791706562042, 'epoch': 0.34}
{'loss': 0.0033, 'grad_norm': 0.44755321741104126, 'learning_rate': 1.3200000000000002e-05, 'completion_length': 53.546875, 'rewards/reward_function': -154.140625, 'reward': -154.140625, 'reward_std': 97.69907760620117, 'kl': 0.08246472477912903, 'epoch': 0.34}
{'loss': 0.0035, 'grad_norm': 0.3840409815311432, 'learning_rate': 1.3120000000000001e-05, 'completion_length': 52.6875, 'rewards/reward_function': -162.515625, 'reward': -162.515625, 'reward_std': 93.89257431030273, 'kl': 0.0877523422241211, 'epoch': 0.34}
{'loss': 0.0054, 'grad_norm': 0.44533771276474, 'learning_rate': 1.3040000000000002e-05, 'completion_length': 51.0625, 'rewards/reward_function': -155.828125, 'reward': -155.828125, 'reward_std': 103.55158615112305, 'kl': 0.1346447840332985, 'epoch': 0.35}
{'loss': 0.0041, 'grad_norm': 0.4126046597957611, 'learning_rate': 1.2960000000000001e-05, 'completion_length': 58.25, 'rewards/reward_function': -186.640625, 'reward': -186.640625, 'reward_std': 114.98270034790039, 'kl': 0.10157541930675507, 'epoch': 0.35}
{'loss': 0.0053, 'grad_norm': 0.3816300928592682, 'learning_rate': 1.2880000000000002e-05, 'completion_length': 43.234375, 'rewards/reward_function': -134.71875, 'reward': -134.71875, 'reward_std': 92.01239395141602, 'kl': 0.1324445605278015, 'epoch': 0.36}
{'loss': 0.0054, 'grad_norm': 0.4697386920452118, 'learning_rate': 1.2800000000000001e-05, 'completion_length': 45.515625, 'rewards/reward_function': -135.25, 'reward': -135.25, 'reward_std': 104.48413848876953, 'kl': 0.13487370312213898, 'epoch': 0.36}
{'loss': 0.0055, 'grad_norm': 0.5582559704780579, 'learning_rate': 1.2720000000000002e-05, 'completion_length': 36.640625, 'rewards/reward_function': -105.375, 'reward': -105.375, 'reward_std': 77.63422584533691, 'kl': 0.13819149136543274, 'epoch': 0.36}
{'loss': 0.0062, 'grad_norm': 0.4961110055446625, 'learning_rate': 1.2640000000000001e-05, 'completion_length': 38.4375, 'rewards/reward_function': -102.484375, 'reward': -102.484375, 'reward_std': 85.9692611694336, 'kl': 0.15594924613833427, 'epoch': 0.37}
{'loss': 0.0059, 'grad_norm': 0.4592180848121643, 'learning_rate': 1.2560000000000002e-05, 'completion_length': 39.359375, 'rewards/reward_function': -108.59375, 'reward': -108.59375, 'reward_std': 87.63527297973633, 'kl': 0.14843730628490448, 'epoch': 0.37}
{'loss': 0.005, 'grad_norm': 0.365728497505188, 'learning_rate': 1.248e-05, 'completion_length': 46.53125, 'rewards/reward_function': -140.765625, 'reward': -140.765625, 'reward_std': 91.6883316040039, 'kl': 0.12600311636924744, 'epoch': 0.38}
{'loss': 0.0052, 'grad_norm': 0.396940141916275, 'learning_rate': 1.2400000000000002e-05, 'completion_length': 46.53125, 'rewards/reward_function': -137.734375, 'reward': -137.734375, 'reward_std': 101.38755798339844, 'kl': 0.13082405179738998, 'epoch': 0.38}
{'loss': 0.005, 'grad_norm': 0.36500051617622375, 'learning_rate': 1.232e-05, 'completion_length': 49.046875, 'rewards/reward_function': -145.734375, 'reward': -145.734375, 'reward_std': 108.57977294921875, 'kl': 0.12565117701888084, 'epoch': 0.38}
{'loss': 0.0067, 'grad_norm': 0.4105415344238281, 'learning_rate': 1.2240000000000001e-05, 'completion_length': 37.4375, 'rewards/reward_function': -113.25, 'reward': -113.25, 'reward_std': 98.00440979003906, 'kl': 0.16801027953624725, 'epoch': 0.39}
{'loss': 0.0086, 'grad_norm': 0.468845397233963, 'learning_rate': 1.216e-05, 'completion_length': 33.375, 'rewards/reward_function': -84.375, 'reward': -84.375, 'reward_std': 63.453840255737305, 'kl': 0.2138882279396057, 'epoch': 0.39}
{'loss': 0.0064, 'grad_norm': 0.41314876079559326, 'learning_rate': 1.2080000000000001e-05, 'completion_length': 39.015625, 'rewards/reward_function': -111.5625, 'reward': -111.5625, 'reward_std': 82.88504028320312, 'kl': 0.16116848587989807, 'epoch': 0.4}
{'loss': 0.0072, 'grad_norm': 0.44439032673835754, 'learning_rate': 1.2e-05, 'completion_length': 38.109375, 'rewards/reward_function': -106.71875, 'reward': -106.71875, 'reward_std': 68.96625709533691, 'kl': 0.17963730543851852, 'epoch': 0.4}
{'loss': 0.0085, 'grad_norm': 0.8659924268722534, 'learning_rate': 1.1920000000000001e-05, 'completion_length': 30.765625, 'rewards/reward_function': -75.796875, 'reward': -75.796875, 'reward_std': 62.46987533569336, 'kl': 0.2131543606519699, 'epoch': 0.4}
{'loss': 0.0059, 'grad_norm': 0.43918687105178833, 'learning_rate': 1.184e-05, 'completion_length': 41.921875, 'rewards/reward_function': -115.234375, 'reward': -115.234375, 'reward_std': 78.11812210083008, 'kl': 0.1480877324938774, 'epoch': 0.41}
{'loss': 0.0088, 'grad_norm': 0.44623130559921265, 'learning_rate': 1.1760000000000001e-05, 'completion_length': 35.609375, 'rewards/reward_function': -91.421875, 'reward': -91.421875, 'reward_std': 75.68756103515625, 'kl': 0.22029486298561096, 'epoch': 0.41}
{'loss': 0.0087, 'grad_norm': 0.5872036218643188, 'learning_rate': 1.168e-05, 'completion_length': 35.140625, 'rewards/reward_function': -93.125, 'reward': -93.125, 'reward_std': 77.63174057006836, 'kl': 0.2183830589056015, 'epoch': 0.42}
